userWallet,total_borrow_usd,total_deposit_usd,total_redeem_usd,total_repay_usd,repay_ratio,deposit,borrow,repay,redeemunderlying,action_types_used,tx_count,repay_delay_days,days_active,unique_assets,asset_mismatch,credit_score,score_class
0x052f348a45620f2c26926d2b58548c7eaeadf870,98763.55602081728,229552.06657021138,370561.0502997855,81315.97977389158,0.8233399347908441,80,16,13,57,4,166,0.0,106,7,False,950,Prime (AAA)
0x052f3e2d4982fd668783f2a04c17a2235c003fae,771.9467235846005,2880.873229794684,2895.159713658634,771.9467235846005,1.0,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x052f97b6d5fbb925ec65f963bab19b444798b568,118.17618873257553,310.31531657618814,0.0,118.02008028781461,0.9986790194671603,7,4,2,0,3,13,1.0,1,3,False,1000,Prime (AAA)
0x052fc1d7121066a22c03f9332afca1653e0942e3,0.3892384298540161,0.7784768415166388,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x053100aa9ed77bca3ed27573ffbad2b7faa72a79,0.0,1.0169254853223542,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x05315653e6e5bc09c383e71062a1387e1c5ce341,1.9975697208000032,117.07158092097136,116.0127769923277,1.9975707195848638,1.0000005,4,1,1,3,4,9,0.0,17,4,False,1000,Prime (AAA)
0x05318780cf680ef49f9aa4edb40b628462029bd6,1.1576369709104468,2.3633628605565957,2.37226079307695,1.161995624632655,1.0037651300293047,12,10,4,6,4,32,0.0,0,2,True,1000,Prime (AAA)
0x0531f17900e2f7f4154becfeb0516007a09729ea,249.97781479362712,807.9360725290145,0.0,0.0,0.0,1,3,0,0,2,4,-1.0,4,3,True,430,Weak
0x05326fde303451b63753075f3c091df65f9b971f,0.0,1.1049005423510667,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x05327ca0590e721d5af0549ec40415d05155a2a4,9490.97348590346,14090.142685902767,6168.5460878454,7014.652938097046,0.7390867700258158,16,3,3,3,4,25,0.0,121,5,False,950,Prime (AAA)
0x05330bd13edbd6bb1f1ebede8d9f8b0fa592f0ad,0.0,0.0,50.22225115240191,0.0,0.0,0,0,0,1,1,1,0.0,0,1,0,760,Moderate
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,608.3676842865859,1844.0760095861976,1930.540337665234,304.9150448670433,0.5012019092115451,14,6,4,16,4,40,1.0,64,5,False,950,Prime (AAA)
0x0533f08678d7d469891b7c0e99a2de74a062dccb,0.0,4.907331764013716,0.0,0.0,0.0,2,0,0,0,1,2,0.0,8,1,0,780,Moderate
0x0534dcad8d4644b71c3d55ac6cb39b0cf7db207f,0.0,0.0,11740.48235480274,0.0,0.0,0,0,0,16,1,16,0.0,42,5,0,780,Moderate
0x05357b87b83de577fbd15bf6db068bdf364268cf,0.0,1.134370890621333,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x053595adf7b7058a39ff8aca7184f947232be62b,0.0,1810.7693838594105,0.0,0.0,0.0,2,0,0,0,1,2,0.0,0,2,0,760,Moderate
0x0535da1ef42327b93c5e5b66899f492e115265e9,0.0,1.3838957958164404,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x053671da56cb9f5c55698244c95fcf1c706a54e7,0.0,0.002974851894990375,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x053688942c0eace50fca3f5629aa12024c09c954,998.8504741657761,6106.9339319952505,1018.7912174052575,0.0,0.0,19,2,0,3,3,24,-1.0,77,4,True,480,Weak
0x0536c03dd61edd33916990937ee83396214af259,0.0,1304.5749817717272,1304.5750038491499,0.0,0.0,1,0,0,1,2,2,0.0,0,1,0,780,Moderate
0x05372e0a7e9dfd298d104e33c1b04dd6952325ce,0.0,1.1419816417124673,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0537662ab0a0ac7d63898be68d4510bccecf67c6,0.0,1.1138716523706707,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0537cb86f771fe6f73655d06462547dccfc48709,0.005425121973141837,0.04036290748017526,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x05380b11e7518ac65774cf791ff2bf62f52932c6,0.0,245.1733023532952,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0538146cff9325928f6394661fd6d0cc5b792edb,7044.294360979855,8262.029952769843,900.5783798064211,6249.227539921502,0.8871332201189049,8,14,8,5,4,35,24.0,58,5,False,920,Prime (AAA)
0x05385d702678e30c71fe795f9193fc12e1bd37b1,3497.935025023872,15335.354581273943,15749.387797708237,3473.1229180134383,0.9929066415376699,22,17,7,8,4,54,0.0,5,5,True,1000,Prime (AAA)
0x0538799ac9376cdd43c8a4fcb7541f395ddb70a8,0.0,0.09935904548103772,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0538e7533263c20b597c170926c49cf5648cc478,0.0,1.0410544776429345,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x05390ba1f2c390fb4c69a252f9292e06552e76b0,200.36826736622604,607.7114769661409,0.0,205.134131551118,1.0237855237635063,5,3,2,0,3,10,22.0,22,2,False,1000,Prime (AAA)
0x05393e3a9e6bedfb8d42af2e4087c7944359619a,222569.5841186227,273661.3324933286,10473.65483818725,91.2404101563017,0.0004099410551428869,17,6,1,4,4,28,1.0,35,4,False,820,Strong
0x0539b872df4e0bb8a7ff8566d61aa08530009e0b,1402.6677778454914,2028.7914866129925,3393.434975447609,1397.550257887568,0.9963515808670076,5,2,2,4,4,13,0.0,5,3,False,1000,Prime (AAA)
0x053a19dbc9fd177b7d71de03d9ff7475e89f9d53,200.8335024089553,2776.8155239301036,2036.2095243689178,200.3479324916471,0.9975822265135852,7,1,1,4,4,13,3.0,77,6,False,1000,Prime (AAA)
0x053a7bb6ac7d9948fc73758f4b817699225ee9ae,0.0,2.222553942431822,0.0,0.0,0.0,2,0,0,0,1,2,0.0,7,2,0,780,Moderate
0x053ab16a247321e312f3a8a2a0a8abda48707241,499680.5083478503,1060719.9091452984,1224361.627510908,399469.9282788264,0.7994506922025809,4,3,4,10,4,21,1.0,74,4,False,950,Prime (AAA)
0x053af8128054ed281c5183d435434cc043859160,0.0,7.285724763916551,0.0,0.0,0.0,2,0,0,0,1,2,0.0,4,1,0,760,Moderate
0x053bb067126b2641a3696d0849b6957e99344530,8061.269938889871,28010.606134824287,10100.143720482965,0.0,0.0,5,3,0,1,3,9,-1.0,49,2,True,450,Weak
0x053bd20363f94a4c832f7d3059fae9913558ecf9,0.0,2.8305007802032898,2.817170898971613,0.0,0.0,1,0,0,1,2,2,0.0,7,1,0,800,Strong
0x053bf51527d1df69a86f5362605f46cb42170a1d,0.0,2.259609878203448,0.0,0.0,0.0,2,0,0,0,1,2,0.0,5,1,0,760,Moderate
0x053bf9ab3b044137eff39be4857eab5e3a40a239,554.2921059145395,781.661113211029,773.0638965894811,547.1343394290865,0.9870866526708993,5,1,1,5,4,12,7.0,7,3,False,1000,Prime (AAA)
0x053ca2dcbe7a5db7a86d6fadf6088bc56aa24f37,0.0,1.7738571897551023,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x053cd8b1c0b52ffe500807739e79cd5efe4eb00d,4.002375892964187,50.02969866205233,50.011069954759684,4.00089699879184,0.999630495932442,1,1,1,1,4,4,0.0,0,1,False,1000,Prime (AAA)
0x053d23c6a2e56621b4f3ecde0d00699a4e65b676,0.0,9.526615342650252e-05,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x053d78c61cd973711447e080d9aece1805999875,0.0,1.2990942004617447,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x053f4977dcda4506032c5ec230c31242fd123ee1,23727.060902092013,40489.309145593215,16135.588605237092,14465.617885953949,0.6096674993015472,45,27,10,6,4,88,5.0,69,4,False,950,Prime (AAA)
0x053fe1dc0b4635966e27def85934daf14d9b4c38,0.0,10.467971054132477,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0540003bbd356a49bc2e74a3f8f872dc318dc46b,326605.013454144,418677.9185275533,335279.3592859744,248580.7318494795,0.7611050706800638,30,22,21,18,4,91,19.0,64,4,False,950,Prime (AAA)
0x05404b6f8990a4108150366adb572a870b137edc,15823.274550729668,32452.897134261773,33577.159645036496,15800.000434832331,0.9985291214013433,232,59,71,111,4,473,5.0,135,8,True,1000,Prime (AAA)
0x05407ddf01b09c3a04694bf34cf717934c03209a,0.0,0.1733888726609105,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0540a183be580660a4c7399311b080fe13b06a11,2507.6707362232996,3579.4926353230967,4672.194415130091,0.0,0.0,13,20,0,25,3,58,-1.0,55,7,True,450,Weak
0x054161306434f11bc27a980745a7e35f5e99cc17,11.024077176040016,14.916069585849883,0.0,0.0,0.0,2,1,0,0,2,3,-1.0,0,1,True,430,Weak
0x0542e8f95f765b81cd6a08db37d914f664db5d3e,0.996240238937827,3.984960955751308,0.0,0.0,0.0,2,1,0,0,2,3,-1.0,0,1,True,430,Weak
0x0543c0669a824f5f4c1b5af7bd7dd73112656d39,0.0,1.007210733657337,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0544c10cf254eede9711b9fb6cc803ff3c3bb628,0.015750673864977104,0.15000641766722755,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x0544ca49c5b41eaa5a150f44c158ea2018dbbe97,0.0007540946598492195,0.011191814376473716,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x0544d1c4276d8b42281cf967698a1501fbd8a5fd,0.0,1.5442883991432905,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0545a605a6b0c42bb5bd01f918e17d7347095acc,0.0,12497.728469625745,5654.337538768748,0.0,0.0,13,0,0,5,2,18,0.0,131,5,0,830,Strong
0x05463e72f20d07cc76b2380d697985964d6bfa14,0.0,2.071409731782225,0.0,0.0,0.0,2,0,0,0,1,2,0.0,6,1,0,760,Moderate
0x0547f0b062e31e283c58fb3b178523f4b26357f7,0.0,4.222750518246123,12.704497221302862,0.0,0.0,1,0,0,3,2,4,0.0,9,1,0,800,Strong
0x054a164d91efa1cf07c2f682d2c9d618c9076f85,2979.5513094707903,7567.364369336829,2979.5513094707903,0.0,0.0,2,1,0,1,3,4,-1.0,0,1,True,430,Weak
0x054b08dbe43a7e1bf00a03ce4cc9bddeb356eee2,0.0,921.2167281088921,531.1986382208878,0.0,0.0,13,0,0,4,2,17,0.0,28,4,0,800,Strong
0x054b2fbc2a88bd6f7219de60848c85ca7783d568,0.0,1.1079098398242548,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x054b4084307ba341e79624c84d808740cd229b8c,0.0,1.0769883855823712,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x054b49656de7546c6b5b69155cf5c620618af6e3,0.0,855.0348961609637,856.7017748743394,0.0,0.0,1,0,0,1,2,2,0.0,42,1,0,800,Strong
0x054cd5c13b59ec46a33dc96dfb9f99d38fd94d53,0.0,1.106736133690259,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x054d29d18b24b116cf1ec97526fdf92244ffdb85,0.0,3.1032867990206388,0.0,0.0,0.0,2,0,0,0,1,2,0.0,1,1,0,760,Moderate
0x054d68e679dcc51ae2f9bd66d0e260947225d128,11437.12842557199,21125.30219035378,5399.709917773876,8156.743497410854,0.7131810707986277,14,6,2,3,4,25,6.0,64,6,True,900,Prime (AAA)
0x054e37b3dfe1cc195847a10cfe12fe9a524d594f,0.0,1.180771936675817,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x054e3d38670dd99c5404bd6dbb201f814d2fe4ee,0.0,1.1060024371169894,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x054ea615e687932d8fe9d8aa12608aa2870727ab,0.0,0.0,699.091752805682,0.0,0.0,0,0,0,1,1,1,0.0,0,1,0,760,Moderate
0x054ecf2c2c0e21576b16f6b9877e0d9f18740528,0.0,0.010913491586097534,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x054f16fa8ecc15dc47d22422d3d864eba43e87cf,1126.7888422203446,2632.3148797136846,604.4143374297796,976.0668613234316,0.866237599051909,36,23,11,6,4,76,4.0,40,5,True,870,Strong
0x054f3f0b924c04cffbb7da01758916c2ec2b8ab9,12276.424513448592,19562.684536402907,37717.949836717286,12037.493926909901,0.9805374450617159,28,10,4,15,4,57,0.0,84,7,True,1000,Prime (AAA)
0x054f52abacec7481b912135356da0e893af5a36b,6957.573159682019,1810.1686899619974,3364.0561220254217,6016.229577883449,0.8647023092400236,15,24,10,9,4,58,1.0,88,5,False,950,Prime (AAA)
0x054fa0f8cde92f9fe429a514b7f050763178b064,0.0,14.54632283448942,0.0,0.0,0.0,2,0,0,0,1,2,0.0,7,1,0,780,Moderate
0x054ff0420b375e27e43998a97a244eaa51e5b1cd,0.0,1.0937212170347552,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x054ffb629aae21f407a63e3ce78e9878d53c4450,0.011191814376473716,0.11191814376473717,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x055009e026b441f8c23fa03dd4956262c3e266e3,0.0,682.466397626275,0.0,0.0,0.0,4,0,0,0,1,4,0.0,91,1,0,810,Strong
0x0550dec49ceb48508c847161bb2486fff347d6fc,1920.257224089681,4638.719017531172,4129.28298729334,1130.7365541738316,0.5888464003617379,15,8,1,6,4,30,8.0,20,5,False,920,Prime (AAA)
0x0550f5196ec5c453f8326c7b9bbc3ae60acaac7a,190.98253757875796,404.9122689015843,0.0,183.05165221205124,0.9584732433276202,5,8,5,0,3,18,10.0,75,3,False,1000,Prime (AAA)
0x0551a19e92fb396e52d65d1de668d6ed7c7d9202,0.0,1.0654990900314127,0.0,0.0,0.0,2,0,0,0,1,2,0.0,7,2,0,780,Moderate
0x0552dc10c2f60ad861a34073b6a6959776649368,0.0,0.0,25956.719710953992,0.0,0.0,0,0,0,5,1,5,0.0,22,2,0,780,Moderate
0x0553aeaaa787ca5bbca6e172d3fde33957ff4b91,14953.948083342611,43259.65108977488,35341.295070708315,15761.378649795119,1.0539944743657306,43,10,6,8,4,67,20.0,136,6,False,1000,Prime (AAA)
0x0553bbd6525c779c8d7b529b85c1fb04183df542,0.0,0.09857935023655005,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0553d865f1b279d87fe296ad28af11b02a7274ef,350.5236962484835,814.1500443477162,500.65607611353903,349.962124894297,0.9983979075874277,5,2,2,3,4,12,4.0,13,5,False,1000,Prime (AAA)
0x055403dfcc60b0cb1205bab91a9001700a969f10,0.0,0.0032805321175966694,0.0,0.0,0.0,6,0,0,0,1,6,0.0,3,1,0,760,Moderate
0x0554408aad2b092973f5b44f4325f8fd2a1d8376,0.0,10278.824673135794,10278.824785530616,0.0,0.0,1,0,0,1,2,2,0.0,0,1,0,780,Moderate
0x05547ef01188a7ce563d44cb26391f1d24a51683,1558.4462208826671,6624.984771288649,6624.984771288649,1558.4462208826671,1.0,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x055622a2fda7d6f3b813adcc70a32203e2eabc58,18528.76204172481,30694.28662455931,27115.845464070913,18548.36002827428,1.0010577062032173,13,3,3,3,4,22,0.0,25,4,False,1000,Prime (AAA)
0x055673880d2f505fd0a8ed40ed0bb96641100957,0.0,1.1029933302188102,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0556817d5a64bff612ad0b13da3e9f026053b48d,0.0,1.0969871522717012,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0556ba62cf5325e058d1ab758f76e9c0bb201ed9,500.6655805433755,6859.655233228172,11548.891397535384,500.96972366161003,1.0006074775859457,6,1,1,9,4,17,8.0,45,5,False,1000,Prime (AAA)
0x0556d8577f44cd4aa6d0fd89b6670e6ca2fa7fd6,60.92784736445422,89.80889588908634,0.0,0.0,0.0,7,6,0,0,2,13,-1.0,5,1,True,430,Weak
0x0556e7b4190a2a17cf5d1c549b2fed7f34622a8c,0.05595907188236859,0.22383628752947435,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x055733d53eb3ddfb8395e9c9856dee0ec26283a8,0.0,2.926224842372612,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0557d5aeec6f2dbffdc2a4cdce59ae3286a2e896,11759.187350379996,32204.883250647214,28250.563727946203,11135.386570228882,0.9469520502085583,62,30,17,29,4,138,12.0,50,6,True,870,Strong
0x05580b7f012c40f0ed632cac5452baf95e1628bc,1.0160987488733286,5.080493744366644,4.961917360427186,0.9924164154348138,0.9766928820011104,1,1,1,1,4,4,1.0,1,1,False,1000,Prime (AAA)
0x05587a5e2cc8e154373ad05db9738ab3e672fb79,1118.3804018690655,3720.22559473498,3246.7692495849337,1018.2555193542257,0.9104733216466342,23,11,2,16,4,52,41.0,41,5,True,820,Strong
0x0558ce4898b68ea1fc759fbfcbdfb902138147d3,0.0,0.0,0.9985731041502789,0.0,0.0,0,0,0,1,1,1,0.0,0,1,0,760,Moderate
0x055948f72297ed3b34a97dc35fa47b318cc7514b,772.4581892118954,1810.3800890599136,0.0,0.0,0.0,4,2,0,0,2,6,-1.0,0,3,True,430,Weak
0x055994e836a0d561af0cbc04b9d3a6682debd0c7,0.0,1.0871590533469444,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0559f1ea983c22b31da99d916b69bca76ec2d860,0.0022509558575093108,0.015854237614713926,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,2,True,430,Weak
0x055a875cd844f04a2c2ee1bb72999d7e7b40761d,43463.8872261916,45028.780492998834,66357.31051516465,37446.594418644476,0.861556496862962,130,80,62,107,4,379,1.0,116,8,False,950,Prime (AAA)
0x055acb1b90797996b4fa1f7605e74b84887e3821,0.0,340.84504707866245,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x055aec00dc22bfca3f2acf092148bddf218e1ac7,0.0,113.37247041067776,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x055b202158a09b979e283c46bf364906267b7a7a,0.0,35.80068826114142,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x055be3a0cff9bfefc49a270e6a4cf4ecf70b8779,525212.6309375342,0.0,1130254.258566785,1048234.7231945,1.9958292345775117,0,3,6,3,3,12,0.0,0,5,False,1000,Prime (AAA)
0x055c23e9781d408895ce4d6f3f3fb6e5ad55f730,684.8988242084789,3308.84262714136,1979.0223887609638,310.54462297317167,0.45341678507341665,16,8,3,9,4,36,9.0,39,5,False,820,Strong
0x055c5967aaf0b69868783c0527e526b7edc3f0fd,42.28613468268523,65.13502151937126,0.0,0.6982765916922526,0.016513133605899757,2,1,1,0,3,4,25.0,25,2,True,750,Moderate
0x055d4bc9855caba4d63b3276fddb0334060c5573,436.00812416280127,1077.1807113547572,1074.038147162075,434.73614144225627,0.9970826627990307,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x055dad607b7b17e3b51ddcaf14b69ec081bc253d,0.0017906911823095918,0.011191814376473716,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,2,True,430,Weak
0x055ec9b317dd215d37330ba8f41c70bddbf45678,1515.2076637328846,3287.1741548644322,3150.361026887209,1448.8295184576007,0.956192047556205,75,34,10,8,4,127,1.0,18,3,False,1000,Prime (AAA)
0x055f10edf3684e20dca3c20c063c736da702bcfb,3349712.7361158584,4701989.707815789,285656.849882431,0.0,0.0,42,12,0,2,3,56,-1.0,33,2,True,450,Weak
0x055f6af93f25e2fadcd2dd3e6bfe6cffb1bd4f83,0.0,56.31068933899064,0.0,0.0,0.0,2,0,0,0,1,2,0.0,8,2,0,780,Moderate
0x0560f3ac84eecbcc480af7ebe93313da8f7ea414,91311.40865731651,59719.215034501496,55429.21415714446,79222.07818391132,0.8676032858196794,72,57,68,14,4,211,1.0,88,8,True,900,Prime (AAA)
0x0561141d896f112dddd1b23ffb86574a1a20d634,0.0,2.1336195337495933,0.0,0.0,0.0,2,0,0,0,1,2,0.0,8,1,0,780,Moderate
0x05615d12837d86fef13a82ba9667bdf7945ab86e,0.0,1.0978189022707157,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x05630e6507c8cd2cffad16a4ad1e91d5cdc4d020,0.0,1.1057639047866372,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0563fcc76d4a53c1eeb2ba05655035c0ed04e152,30.12337805140456,183.72205054711262,0.0,0.0,0.0,4,2,0,0,2,6,-1.0,66,4,True,480,Weak
0x0564172c94b328dbc7e138a4e6d7214351badec3,0.0,34216.56591007967,5062.758703407938,0.0,0.0,2,0,0,1,2,3,0.0,38,2,0,800,Strong
0x0564a1ad815472f0cb047f6b1b6f6003a25fe75d,0.0022509558575093108,0.015854237614713926,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,2,True,430,Weak
0x0564b84258949c6180e6ebf4c5a8c9d3b29b444b,0.0,2.1901122540111655,0.0,0.0,0.0,2,0,0,0,1,2,0.0,5,1,0,760,Moderate
0x0564ecd1b6a8e3475f66e3f879ac5f26e8a56bef,0.0,0.015854237614713926,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0564ef02d9a6c0cd54ea09a05d1075defdb44a20,0.0,47.75909034882913,0.0,0.0,0.0,2,0,0,0,1,2,0.0,21,1,0,780,Moderate
0x05650a088669d09a70c1fbc3cea48a9ceaf33f0e,0.16028949426636221,0.3575993796076686,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,2,True,430,Weak
0x05650c164aa6b7f73819f2df6d0dca58494f9619,0.0,1.0086925839807932,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x05652f73f092d02985a3acf758e2841056fada7d,0.0,0.21811583324217843,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0565547f1f76a5453ff27730f390689479637cb8,0.0,1.1582162993574678,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0565c6ee1a948d902c45b4c4639a3c7db445a259,0.0,0.0,11329.297190329795,0.0,0.0,0,0,0,2,1,2,0.0,14,2,0,780,Moderate
0x05679df1e0f5719dabb8cbbfd46d9513c93907d0,3794.965452822778,145136.19196766202,8681.174390447437,0.0,0.0,26,1,0,5,3,32,-1.0,84,4,True,480,Weak
0x0567d99a4420b8da0fd91c5ecba78955c04974f0,279.7281483410558,1026.2132512071266,1271.1731282733583,280.8886902025465,1.0041488204471853,90,1,2,10,4,103,5.0,80,5,False,1000,Prime (AAA)
0x05682a10a7ff570e61ffc585042f3730f726c456,0.5527506015777915,278.2159027079632,210.2269160287439,0.0,0.0,7,1,0,1,3,9,-1.0,45,4,True,450,Weak
0x05683c2ca8cda1688438c5c75568ee0e2f6e750d,0.0,436517.3197100436,246792.3071014451,0.0,0.0,13,0,0,8,2,21,0.0,63,5,0,830,Strong
0x0568c540bc2382dffe1527046a2857c111840fd2,0.0,3.218546610805212,0.0,0.0,0.0,3,0,0,0,1,3,0.0,2,1,0,760,Moderate
0x0569edc117504fa0a7fb925d63fc0f5d2de5fca2,0.0,0.0,709.3057532958574,0.0,0.0,0,0,0,4,1,4,0.0,4,2,0,760,Moderate
0x056a2909f81c63a6b18798c335a3f593402489c5,48.16948120708331,1162.9261499507115,2415.8812813287377,48.42220640619487,1.0052465833714315,8,2,1,11,4,22,11.0,50,5,False,1000,Prime (AAA)
0x056a560537b780be6a4c35079cedb77822c58d82,10224.708213833877,14419.73858525982,9389.99974876722,8380.603320442211,0.819642296403469,46,17,17,23,4,103,0.0,97,7,True,900,Prime (AAA)
0x056ac604d80cf08a97d6d17a6d637e02a8103ef2,0.0,0.0007014253786401833,0.0,0.0,0.0,70,0,0,0,1,70,0.0,22,3,0,780,Moderate
0x056aedee9d9817627996c2e76fb08b3e180b8184,14.01903600807417,9.98343097543043,9.789988388115601,13.982414290895417,0.9973877150213708,1,2,2,1,4,6,7.0,86,2,False,1000,Prime (AAA)
0x056aeeaf2edcc549796287d271aad19fa44e6203,0.0,1.0525861836792858,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x056b1e5ba8dbdc1ccb9f51c14551e7fe97f1e3a1,0.0,2.0195541277483615,0.0,0.0,0.0,2,0,0,0,1,2,0.0,7,1,0,780,Moderate
0x056c440156eae478b7532a79788a69ddcea63a19,0.0,0.1831505575864781,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x056d7935d510c740785624591be14745aec5e704,0.0,0.1621109723213951,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x056daa8c2878e9172dcf2d7054b075acce22d515,0.05595907188236859,0.5595907188236858,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x056e5648032e696461424fefbefd5660acc56d9b,564.3896867312187,1412.6217177478632,1412.6217177478632,564.3896867312187,1.0,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x056eef32237b76e52da3b4268b0a77bd1c37404a,25.479172762193173,66.55391609909691,0.0,11.948928889102334,0.4689684787110727,2,2,1,0,3,5,0.0,53,2,False,800,Strong
0x056ef71e202603e3aad84d42aed3632e995eac70,0.004802690131000849,0.016617307853262937,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,1,True,430,Weak
0x056f38256f23c1e0bf991b9eeefdfdf3eb64a6ce,0.0,0.07183398558000002,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x05702d661c46a12e318cd412e2f164b3c35450f4,0.0,0.2275749043786924,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x05717e961ce740ee2692a15a0f58f34825e8bb1f,0.0,89.73157531980007,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0571b1369eef3221ea6769d93d48bf49d821ab86,0.0,1.0670242391386422,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0,1,0,760,Moderate
0x0571c2fc7b5024f1efbf51f529e45625e63b2ccf,7.30433600465964e-05,0.0011191814376473716,0.0,0.0,0.0,1,1,0,0,2,2,-1.0,0,2,True,430,Weak
0x0572826741f58b2ffabc6fe2b196ea77993442d8,10170.665327636667,15055.116012077375,99.54701091016531,4792.581317959497,0.4712161066726534,3,5,2,1,4,11,0.0,22,3,True,770,Moderate
0x0572bb5ba631fad81c3d911cdffdabdbeee2735b,0.0,1.1141128020759308,0.0,0.0,0.0,3,0,0,0,1,3,0.0,6,2,0,760,Moderate
0x057313f0809f338763ddfc005e43ca7d9fac0a10,806.3640750654972,8167.400456674664,8148.045754653809,806.3640750654972,1.0,1,1,1,1,4,4,0.0,0,2,False,1000,Prime (AAA)
0x05738aa4019e4bd797c4670fe66641ceaf88b2fa,655.3335169613812,3136.5350900918093,722.5263888018619,274.54763181083956,0.4189433696049132,13,6,2,4,4,25,57.0,94,8,True,750,Moderate
